"Accession","Organism_Name","Organization","Org_location","Isolate","Molecule_type","Length","Nuc_Completeness","Country","Collection_Date","GenBank_Title","MMWRyear","MMWRweek","Collection_Season","Type","clade","G_clade"
"PP376844.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102047","ssRNA(-)",15223,"complete","Netherlands",2019-01-10,"Human respiratory syncytial virus B isolate 310102047, complete genome",2019,2,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376845.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102046","ssRNA(-)",15222,"complete","Netherlands",2019-01-10,"Human respiratory syncytial virus B isolate 310102046, complete genome",2019,2,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376847.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310103044","ssRNA(-)",15223,"complete","Netherlands",2019-12-10,"Human respiratory syncytial virus B isolate 310103044, complete genome",2019,50,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376848.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440103042","ssRNA(-)",15178,"complete","United Kingdom",2019-12-10,"Human respiratory syncytial virus B isolate 440103042, complete genome",2019,50,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376850.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340103033","ssRNA(-)",15222,"complete","Spain",2020-02-10,"Human respiratory syncytial virus B isolate 340103033, complete genome",2020,7,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376856.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101015","ssRNA(-)",15222,"complete","Netherlands",2017-12-11,"Human respiratory syncytial virus B isolate 310101015, complete genome",2017,50,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP376857.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310103041","ssRNA(-)",15222,"complete","Netherlands",2019-12-11,"Human respiratory syncytial virus B isolate 310103041, complete genome",2019,50,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376861.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102033","ssRNA(-)",15223,"complete","Germany",2019-03-11,"Human respiratory syncytial virus B isolate 490102033, complete genome",2019,11,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376862.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358102010","ssRNA(-)",15222,"complete","Finland",2019-03-11,"Human respiratory syncytial virus B isolate 358102010, complete genome",2019,11,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376867.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102003","ssRNA(-)",15222,"complete","Germany",2019-01-12,"Human respiratory syncytial virus B isolate 490102003, complete genome",2019,2,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376868.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102023","ssRNA(-)",15222,"complete","Netherlands",2018-12-12,"Human respiratory syncytial virus B isolate 310102023, complete genome",2018,50,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376869.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440102029","ssRNA(-)",15222,"complete","United Kingdom",2018-12-12,"Human respiratory syncytial virus B isolate 440102029, complete genome",2018,50,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376870.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310103038","ssRNA(-)",15222,"complete","Netherlands",2019-12-12,"Human respiratory syncytial virus B isolate 310103038, complete genome",2019,50,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376871.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340102040","ssRNA(-)",15223,"complete","Spain",2019-02-12,"Human respiratory syncytial virus B isolate 340102040, complete genome",2019,7,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376872.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440101002","ssRNA(-)",15222,"complete","United Kingdom",2018-03-12,"Human respiratory syncytial virus B isolate 440101002, complete genome",2018,11,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP376877.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310103058","ssRNA(-)",15221,"complete","Netherlands",2019-11-13,"Human respiratory syncytial virus B isolate 310103058, complete genome",2019,46,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376878.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340102005","ssRNA(-)",15222,"complete","Spain",2018-12-13,"Human respiratory syncytial virus B isolate 340102005, complete genome",2018,50,"2018/2019","B","B.D.E.2","GB5.0.5a"
"PP376879.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102051","ssRNA(-)",15223,"complete","Netherlands",2019-02-13,"Human respiratory syncytial virus B isolate 310102051, complete genome",2019,7,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376880.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101042","ssRNA(-)",15221,"complete","Finland",2018-03-13,"Human respiratory syncytial virus B isolate 358101042, complete genome",2018,11,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP376881.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358103049","ssRNA(-)",15180,"complete","Finland",2020-03-13,"Human respiratory syncytial virus B isolate 358103049, complete genome",2020,11,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376886.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102001","ssRNA(-)",15222,"complete","Germany",2019-01-14,"Human respiratory syncytial virus B isolate 490102001, complete genome",2019,3,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376887.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340102022","ssRNA(-)",15222,"complete","Spain",2019-01-14,"Human respiratory syncytial virus B isolate 340102022, complete genome",2019,3,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376888.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","330103001","ssRNA(-)",15220,"complete","France",2019-10-14,"Human respiratory syncytial virus B isolate 330103001, complete genome",2019,42,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376889.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101001","ssRNA(-)",15222,"complete","Spain",2017-11-14,"Human respiratory syncytial virus B isolate 340101001, complete genome",2017,46,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP376891.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101002","ssRNA(-)",15219,"complete","Finland",2017-12-14,"Human respiratory syncytial virus B isolate 358101002, complete genome",2017,50,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP376892.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102026","ssRNA(-)",15221,"complete","Netherlands",2018-12-14,"Human respiratory syncytial virus B isolate 310102026, complete genome",2018,50,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376898.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102004","ssRNA(-)",15222,"complete","Netherlands",2018-11-15,"Human respiratory syncytial virus B isolate 310102004, complete genome",2018,46,"2018/2019","B","B.D.4.1","GB5.0.5a"
"PP376899.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101034","ssRNA(-)",15222,"complete","Spain",2017-12-15,"Human respiratory syncytial virus B isolate 340101034, complete genome",2017,50,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP376901.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358102011","ssRNA(-)",15222,"complete","Finland",2019-03-15,"Human respiratory syncytial virus B isolate 358102011, complete genome",2019,11,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376906.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101016","ssRNA(-)",15221,"complete","Finland",2018-01-16,"Human respiratory syncytial virus B isolate 358101016, complete genome",2018,3,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP376907.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102006","ssRNA(-)",15222,"complete","Germany",2019-01-16,"Human respiratory syncytial virus B isolate 490102006, complete genome",2019,3,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376908.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102005","ssRNA(-)",15222,"complete","Germany",2019-01-16,"Human respiratory syncytial virus B isolate 490102005, complete genome",2019,3,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376909.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440102002","ssRNA(-)",15222,"complete","United Kingdom",2018-10-16,"Human respiratory syncytial virus B isolate 440102002, complete genome",2018,42,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376910.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101006","ssRNA(-)",15222,"complete","Netherlands",2017-11-16,"Human respiratory syncytial virus B isolate 310101006, complete genome",2017,46,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP376912.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102027","ssRNA(-)",15222,"complete","Netherlands",2018-12-16,"Human respiratory syncytial virus B isolate 310102027, complete genome",2018,51,"2018/2019","B","B.D.E.2","GB5.0.5a"
"PP376913.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102031","ssRNA(-)",15223,"complete","Netherlands",2018-12-16,"Human respiratory syncytial virus B isolate 310102031, complete genome",2018,51,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376914.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340103018","ssRNA(-)",15222,"complete","Spain",2019-12-16,"Human respiratory syncytial virus B isolate 340103018, complete genome",2019,51,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376915.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101044","ssRNA(-)",15222,"complete","Finland",2018-03-16,"Human respiratory syncytial virus B isolate 358101044, complete genome",2018,11,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP376921.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101063","ssRNA(-)",15224,"complete","Netherlands",2018-01-17,"Human respiratory syncytial virus B isolate 310101063, complete genome",2018,3,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP376922.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440102003","ssRNA(-)",15221,"complete","United Kingdom",2018-10-17,"Human respiratory syncytial virus B isolate 440102003, complete genome",2018,42,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376925.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102028","ssRNA(-)",15221,"complete","Netherlands",2018-12-17,"Human respiratory syncytial virus B isolate 310102028, complete genome",2018,51,"2018/2019","B","B.D.4.1","GB5.0.5a"
"PP376926.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","70103043","ssRNA(-)",15223,"complete","Russia",2020-03-17,"Human respiratory syncytial virus B isolate 070103043, complete genome",2020,12,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376927.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","70103044","ssRNA(-)",15178,"complete","Russia",2020-03-17,"Human respiratory syncytial virus B isolate 070103044, complete genome",2020,12,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376938.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101022","ssRNA(-)",15223,"complete","Netherlands",2017-12-18,"Human respiratory syncytial virus B isolate 310101022, complete genome",2017,51,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP376939.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101039","ssRNA(-)",15223,"complete","Spain",2017-12-18,"Human respiratory syncytial virus B isolate 340101039, complete genome",2017,51,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP376940.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310103024","ssRNA(-)",15221,"complete","Netherlands",2019-12-18,"Human respiratory syncytial virus B isolate 310103024, complete genome",2019,51,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376942.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","70103028","ssRNA(-)",15179,"complete","Russia",2020-02-18,"Human respiratory syncytial virus B isolate 070103028, complete genome",2020,8,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376946.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","330103016","ssRNA(-)",15223,"complete","France",2019-11-19,"Human respiratory syncytial virus B isolate 330103016, complete genome",2019,47,"2019/2020","B","B.D.4.1","GB5.0.5a"
"PP376947.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340103003","ssRNA(-)",15222,"complete","Spain",2019-11-19,"Human respiratory syncytial virus B isolate 340103003, complete genome",2019,47,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376948.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310103054","ssRNA(-)",15222,"complete","Netherlands",2019-11-19,"Human respiratory syncytial virus B isolate 310103054, complete genome",2019,47,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376949.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340103019","ssRNA(-)",15179,"complete","Spain",2019-12-19,"Human respiratory syncytial virus B isolate 340103019, complete genome",2019,51,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376950.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358103034","ssRNA(-)",15223,"complete","Finland",2020-02-19,"Human respiratory syncytial virus B isolate 358103034, complete genome",2020,8,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376951.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101045","ssRNA(-)",15222,"complete","Finland",2018-03-19,"Human respiratory syncytial virus B isolate 358101045, complete genome",2018,12,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP376955.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101048","ssRNA(-)",15222,"complete","Netherlands",2018-01-02,"Human respiratory syncytial virus B isolate 310101048, complete genome",2018,1,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP376956.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102042","ssRNA(-)",15221,"complete","Netherlands",2019-01-02,"Human respiratory syncytial virus B isolate 310102042, complete genome",2019,1,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376957.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101021","ssRNA(-)",15222,"complete","Spain",2017-12-02,"Human respiratory syncytial virus B isolate 340101021, complete genome",2017,48,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP376959.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101070","ssRNA(-)",15222,"complete","Netherlands",2018-02-02,"Human respiratory syncytial virus B isolate 310101070, complete genome",2018,5,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP376960.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102015","ssRNA(-)",15222,"complete","Germany",2019-02-02,"Human respiratory syncytial virus B isolate 490102015, complete genome",2019,5,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376961.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358103015","ssRNA(-)",15221,"complete","Finland",2020-02-02,"Human respiratory syncytial virus B isolate 358103015, complete genome",2020,6,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP376962.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101038","ssRNA(-)",15218,"complete","Finland",2018-03-02,"Human respiratory syncytial virus B isolate 358101038, complete genome",2018,9,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP376973.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101008","ssRNA(-)",15097,"partial","Netherlands",2017-11-20,"Human respiratory syncytial virus B isolate 310101008, partial genome",2017,47,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP376975.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340102006","ssRNA(-)",15222,"complete","Spain",2018-12-20,"Human respiratory syncytial virus B isolate 340102006, complete genome",2018,51,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP376976.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102038","ssRNA(-)",15222,"complete","Netherlands",2018-12-20,"Human respiratory syncytial virus B isolate 310102038, complete genome",2018,51,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
